id,query,product_title,product_description,median_relevance,query_in_title
26972,109,10106,9414,4.0,False
26975,184,3999,1438,4.0,False
26976,231,80,11480,1.0,False
26980,13,17901,16549,4.0,False
26984,176,13764,1265,4.0,False
26987,71,20689,15659,4.0,True
26990,208,21744,19883,2.0,False
26991,194,22892,19789,4.0,False
26993,118,14211,18092,3.0,False
26994,23,3469,9220,4.0,False
26999,146,13043,4365,4.0,False
27006,228,24940,14615,3.0,False
27007,38,9997,17951,4.0,False
27012,90,10048,2731,3.0,False
27014,235,4684,1389,2.0,False
27016,132,5423,7910,2.0,False
27019,122,6664,4370,4.0,False
27021,220,10516,10113,4.0,False
27022,206,15774,18653,4.0,False
27024,177,21243,3914,3.0,False
27029,190,23167,19870,4.0,False
27030,10,1953,15037,4.0,False
27038,165,4387,21253,2.0,False
27041,180,21457,11025,4.0,False
27043,239,14709,10205,4.0,False
27051,248,27505,2532,2.0,False
27052,73,4258,3159,4.0,False
27067,137,10535,5855,2.0,False
27070,175,21062,12735,4.0,False
27075,84,18530,11393,1.0,False
27076,68,21998,20447,4.0,False
27077,34,10487,8415,4.0,False
27081,170,11545,8460,4.0,False
27082,243,27849,627,2.0,False
27084,38,15835,744,2.0,False
27090,67,7336,18647,4.0,False
27098,254,17685,11025,2.0,False
27101,16,2778,20322,4.0,False
27103,127,226,10013,4.0,False
27104,97,29011,21628,4.0,False
27105,231,26858,20806,4.0,False
27107,122,993,11025,4.0,False
27108,125,25615,3363,1.0,False
27110,153,19577,16953,3.0,False
27115,189,22305,11860,4.0,False
27120,155,1037,1624,4.0,False
27121,19,16152,11025,4.0,False
27123,2,13485,4451,2.0,False
27126,159,16463,14657,3.0,False
27129,48,19034,16689,1.0,False
27130,203,25658,17131,2.0,False
27133,203,24291,14147,2.0,False
27134,10,1962,8660,2.0,False
27135,185,403,11025,4.0,False
27137,128,9424,21913,1.0,False
27141,234,28505,4565,2.0,False
27144,256,14543,8132,2.0,False
27146,249,26315,9554,4.0,False
27151,136,12457,14425,4.0,False
27154,92,15742,11025,2.0,False
27158,6,206,14897,1.0,False
27160,105,8215,18309,4.0,False
27161,125,4916,21209,1.0,False
27168,141,16297,691,3.0,False
27173,171,29205,14784,3.0,False
27176,251,14665,16279,4.0,False
27177,206,28457,11025,4.0,False
27179,231,1739,8553,2.0,False
27180,210,12158,11025,4.0,False
27181,244,5011,21759,4.0,False
27182,67,7392,11025,4.0,False
27183,85,1445,21512,4.0,False
27184,133,5329,13907,4.0,False
27189,78,1019,1539,4.0,False
27191,47,19535,8841,1.0,False
27196,24,11371,9565,2.0,False
27198,129,1447,2066,1.0,False
27204,218,4665,11025,4.0,False
27207,163,20298,11025,4.0,True
27208,116,27189,10593,4.0,False
27210,244,23275,6541,2.0,False
27217,22,13170,7882,4.0,False
27224,243,21364,1578,3.0,False
27228,40,13574,11025,1.0,False
27235,164,20431,3281,4.0,False
27251,20,21392,12815,4.0,False
27257,101,17578,11025,4.0,False
27258,251,9308,7168,2.0,False
27259,238,8038,14596,4.0,True
27267,168,16200,4654,4.0,False
27269,56,20673,18552,4.0,False
27273,8,4195,11025,4.0,False
27275,209,22864,20738,4.0,False
27276,24,5168,9561,3.0,False
27277,90,3699,11025,3.0,False
27283,186,28412,11025,4.0,False
27285,0,22557,17642,4.0,False
27286,61,2340,11025,4.0,False
27293,5,1553,11025,4.0,True
27294,100,10812,11025,2.0,True
27299,79,10137,7713,4.0,False
27310,194,22890,11025,4.0,False
27317,81,6325,14133,1.0,False
27322,247,8701,11025,2.0,False
27324,20,14939,16322,4.0,False
27325,82,17594,11025,4.0,False
27327,186,7068,4783,4.0,False
27328,238,3304,2666,4.0,True
27333,90,10087,19559,3.0,False
27344,236,23536,11025,2.0,False
27345,101,12850,16145,3.0,False
27347,68,19155,3321,4.0,False
27349,199,24732,20557,4.0,False
27352,48,5470,10374,3.0,False
27355,74,9021,11025,3.0,False
27358,140,19005,11025,3.0,False
27359,71,3919,11025,4.0,True
27362,166,22770,17080,4.0,False
27368,35,194,4049,4.0,False
27369,149,10529,11025,2.0,False
27371,260,29517,11025,4.0,False
27373,182,8929,19824,4.0,False
27379,39,10174,11025,3.0,False
27381,100,10801,11025,3.0,True
27385,240,11582,6127,4.0,False
27386,145,18006,11181,3.0,False
27391,54,6545,15532,4.0,False
27392,185,22925,8371,2.0,False
27393,99,10726,10040,3.0,False
27395,109,12938,9641,4.0,False
27398,65,22194,11025,3.0,False
27403,16,2757,21528,4.0,False
27404,228,6828,17658,2.0,False
27406,58,12315,11025,4.0,False
27407,76,10158,1050,1.0,True
27408,245,1880,12048,1.0,False
27409,130,11946,11025,4.0,False
27411,235,25676,4630,1.0,False
27414,197,26992,6367,1.0,False
27415,258,9683,13545,4.0,False
27420,203,26793,20729,2.0,False
27425,107,12021,11025,4.0,False
27431,15,15600,3016,3.0,False
27437,252,4317,11954,2.0,False
27442,50,5807,15466,4.0,False
27443,28,18546,16757,4.0,True
27453,243,26141,17377,2.0,False
27457,29,4024,11025,2.0,False
27458,238,27596,21580,3.0,True
27468,159,24088,19565,3.0,False
27471,199,28483,6626,3.0,False
27472,17,3116,12918,1.0,False
27477,152,18649,11025,4.0,False
27480,147,18163,8324,4.0,False
27482,41,23298,4112,4.0,False
27484,175,21004,1147,2.0,False
27485,123,14078,12187,4.0,False
27486,226,4594,3339,4.0,False
27487,145,17959,20651,4.0,False
27489,40,19130,11025,3.0,False
27492,110,26586,10064,2.0,False
27496,73,29363,21724,4.0,False
27497,32,3707,3742,4.0,False
27502,83,22161,13153,4.0,False
27505,134,22837,11025,4.0,False
27509,48,10933,3545,1.0,False
27510,253,25161,4698,4.0,False
27516,210,24157,14680,4.0,False
27517,225,10432,13948,1.0,False
27520,220,2721,11635,4.0,False
27527,86,1314,1256,4.0,False
27529,220,10889,2411,4.0,False
27534,131,1667,2198,4.0,False
27536,123,13890,9914,4.0,False
27543,7,1699,20139,2.0,False
27546,148,26006,11025,4.0,False
27548,127,28099,21697,3.0,False
27557,163,20312,6125,4.0,True
27561,77,23187,13655,4.0,False
27563,249,7986,15091,4.0,False
27568,188,10347,10433,1.0,True
27569,188,27376,11025,4.0,True
27571,130,12767,11025,4.0,False
27574,85,15255,20313,3.0,False
27576,191,22518,11025,3.0,False
27578,209,18694,20744,3.0,False
27580,218,28640,14824,4.0,False
27583,115,13325,9689,3.0,False
27584,155,25855,11025,4.0,False
27587,8,6285,20711,1.0,False
27589,166,9740,15880,3.0,False
27590,137,9412,21958,2.0,False
27591,9,14551,10059,1.0,False
27592,95,29428,18872,3.0,False
27596,0,13085,16391,4.0,False
27597,22,7129,2785,4.0,False
27598,33,12641,16994,4.0,False
27600,166,26248,8252,4.0,False
27602,134,23586,17964,4.0,False
27603,64,9975,18914,3.0,False
27613,125,14331,11025,4.0,False
27614,194,22896,11025,4.0,False
27615,164,20441,7998,4.0,False
27619,242,27725,11025,4.0,False
27622,105,5777,11025,4.0,False
27625,74,12226,11025,4.0,False
27626,222,22065,3009,3.0,False
27628,31,7421,2335,4.0,False
27632,246,23877,7354,2.0,False
27634,76,8529,6652,4.0,True
27638,64,16016,16376,4.0,False
27639,141,16296,693,3.0,False
27641,163,17505,11025,4.0,True
27645,51,5864,5421,4.0,False
27649,107,2408,6781,4.0,False
27657,177,21264,16938,4.0,False
27658,251,341,11025,4.0,False
27659,178,8974,13151,4.0,False
27660,86,14570,6693,3.0,False
27661,61,8835,14510,4.0,False
27662,42,12173,11025,4.0,False
27663,235,28976,11025,2.0,False
27667,255,17281,11025,4.0,False
27669,29,5314,2221,1.0,False
27676,255,14791,11025,4.0,False
27677,20,14928,10275,4.0,False
27685,196,5387,11025,4.0,False
27686,123,14028,2539,4.0,False
27689,3,1089,1894,3.0,False
27690,216,3023,21008,4.0,False
27696,150,18222,16598,1.0,False
27698,127,9276,13261,4.0,False
27708,200,14729,10215,2.0,False
27709,237,27475,7899,4.0,False
27713,43,19245,11758,4.0,False
27716,258,6300,4253,3.0,False
27717,204,24556,14241,2.0,False
27718,112,6689,966,4.0,False
27719,254,24652,8752,2.0,False
27720,77,16195,18614,4.0,False
27721,212,28924,21602,4.0,False
27732,10,5654,8115,2.0,False
27749,182,7840,15678,4.0,False
27754,136,15959,16608,4.0,False
27755,216,14589,11025,4.0,False
27758,232,26927,15264,4.0,False
27762,98,13533,11749,4.0,False
27763,201,7283,2941,2.0,True
27764,112,20912,10466,4.0,False
27766,24,11367,1505,3.0,False
27767,121,905,11025,4.0,False
27768,43,2384,11025,2.0,False
27769,128,28291,12785,3.0,False
27775,53,15625,6366,2.0,False
27778,98,13559,14308,4.0,False
27785,3,1121,11025,4.0,False
27788,139,16116,11025,4.0,False
27789,19,16154,10772,4.0,False
27791,126,23262,17925,3.0,False
27793,49,4129,13131,4.0,False
27796,229,4446,16512,2.0,False
27797,219,23148,6909,4.0,False
27804,101,15292,11025,2.0,False
27806,88,25238,17331,3.0,False
27808,258,28872,13206,3.0,False
27809,195,19384,11793,4.0,False
27813,137,15803,11025,2.0,False
27827,161,23556,5724,2.0,False
27837,109,7657,17711,4.0,False
27840,219,11526,12415,4.0,False
27844,169,20683,956,4.0,False
27845,103,11021,1626,1.0,False
27846,179,13738,21047,3.0,False
27848,208,1444,2058,2.0,False
27852,260,4948,22017,4.0,False
27853,228,16305,17629,4.0,False
27854,20,22686,17072,4.0,False
27856,80,9035,749,4.0,False
27857,102,17698,11025,3.0,False
27864,33,5066,11025,4.0,False
27872,107,11676,19035,4.0,False
27874,44,150,6395,2.0,False
27876,27,25520,11025,4.0,False
27883,168,24529,12851,4.0,False
27884,259,29559,22006,4.0,False
27885,236,22008,13116,3.0,False
27888,35,372,18599,2.0,False
27889,35,29512,22022,4.0,False
27890,169,8241,15617,4.0,False
27893,65,4250,11025,3.0,False
27895,127,13015,16153,4.0,False
27896,65,27831,1198,4.0,False
27907,186,2092,2318,4.0,False
27910,245,21642,5788,2.0,False
27911,43,26194,6769,2.0,False
27915,57,13390,4688,4.0,False
27917,91,12829,1162,2.0,False
27921,5,15338,6985,1.0,True
27924,42,12178,11025,4.0,False
27928,248,27951,9066,4.0,False
27930,15,1774,11025,3.0,False
27931,64,9978,11913,4.0,False
27933,165,4386,21252,2.0,False
27936,181,14104,11025,2.0,False
27941,159,16486,7145,4.0,False
27947,63,25824,6510,4.0,True
27948,53,15630,8578,4.0,False
27949,44,5184,10886,3.0,False
27954,65,28195,11025,4.0,False
27956,208,18936,16663,4.0,False
27958,15,22060,15329,4.0,False
27960,127,9258,7164,4.0,False
27965,181,7425,17942,1.0,False
27966,223,25776,11025,3.0,False
27968,233,26964,8218,4.0,False
27972,124,14032,19317,3.0,False
27980,241,8704,1225,4.0,False
27981,43,19254,3644,2.0,False
27983,221,22240,10554,1.0,False
27986,114,13287,11918,2.0,False
27991,242,27726,3098,4.0,False
27997,133,22700,12938,2.0,False
28001,18,19970,2697,4.0,False
28004,182,5165,19994,2.0,False
28008,58,5686,8214,4.0,False
28010,3,15547,11365,4.0,False
28014,76,21754,1509,2.0,True
28017,45,320,11025,2.0,False
28018,198,12516,16120,2.0,False
28020,161,23984,12657,4.0,False
28022,210,24215,11025,4.0,False
28023,134,25652,11025,4.0,False
28024,40,23643,13963,4.0,False
28028,207,23754,13209,4.0,False
28030,54,6594,11025,4.0,False
28032,48,5490,11025,4.0,False
28036,55,25018,14587,4.0,False
28044,131,22027,13127,4.0,False
28048,175,21054,18676,4.0,False
28050,58,25137,20962,4.0,False
28053,32,7663,1025,4.0,False
28063,251,9370,15851,4.0,False
28064,259,29626,11330,4.0,False
28067,24,5166,19730,1.0,False
28068,209,28049,19873,4.0,False
28070,63,21353,16949,4.0,True
28072,64,15825,14375,4.0,False
28073,68,9157,18650,4.0,False
28077,45,24368,1216,4.0,False
28081,202,7124,3412,3.0,False
28083,116,27170,20872,4.0,False
28085,156,5574,1541,4.0,False
28090,82,22399,11025,4.0,False
28091,26,27625,5853,4.0,False
28095,220,2876,14192,4.0,False
28097,128,14688,11025,1.0,False
28098,96,26830,6335,2.0,False
28100,107,12040,21867,4.0,False
28105,149,15439,21363,4.0,False
28111,139,16132,11025,3.0,False
28112,21,7232,4872,4.0,True
28115,192,25379,704,2.0,False
28116,260,29545,5938,4.0,False
28118,185,27286,13097,4.0,False
28122,241,8806,4056,4.0,False
28124,204,19189,5816,4.0,False
28125,259,29521,11025,4.0,False
28128,9,1841,11025,2.0,False
28129,252,4755,14028,4.0,False
28130,181,7427,17830,2.0,False
28135,153,19580,12573,4.0,False
28147,217,8163,7284,4.0,False
28149,209,9990,15907,4.0,False
28152,50,6347,18572,1.0,False
28155,206,6140,11025,4.0,False
28157,24,161,9499,1.0,False
28159,202,28775,13196,4.0,False
28160,250,26797,11025,4.0,False
28161,219,1945,11025,4.0,False
28168,20,27014,18341,4.0,False
28170,224,12557,2734,3.0,False
28175,127,9275,10432,2.0,False
28177,117,13368,11025,4.0,False
28179,98,15848,4828,3.0,False
28185,233,16693,7457,2.0,False
28189,257,3384,10117,4.0,True
28195,122,7788,11025,4.0,False
28197,139,17305,10789,4.0,False
28199,34,16161,10774,4.0,False
28200,39,4423,21275,4.0,False
28202,88,17765,16774,4.0,False
28203,137,15946,11025,3.0,False
28207,101,9940,7315,4.0,False
28209,107,11841,11025,3.0,False
28211,169,17510,16719,4.0,False
28212,53,15621,11025,4.0,False
28213,187,17237,7885,4.0,False
28217,157,18343,21247,1.0,False
28221,242,11448,7775,1.0,False
28222,111,3898,7298,2.0,False
28225,74,1306,3666,4.0,False
28226,212,4772,3414,3.0,False
28228,37,3357,18369,3.0,False
28230,193,22451,5381,3.0,False
28231,223,25783,17359,4.0,False
28239,153,10160,12303,1.0,False
28249,20,2953,11025,4.0,False
28251,101,10712,16133,4.0,False
28252,7,19079,16693,3.0,False
28253,9,24424,11025,4.0,False
28257,61,3956,11025,2.0,False
28259,254,6210,11025,2.0,False
28262,99,19422,6020,4.0,False
28269,13,17878,11186,4.0,False
28273,223,2361,20275,3.0,False
28275,153,19579,9600,4.0,False
28278,113,16621,14143,4.0,False
28281,229,4456,11025,2.0,False
28283,257,8145,17828,4.0,True
28284,147,18162,11183,4.0,False
28287,132,10665,21202,3.0,False
28291,100,25657,21658,2.0,True
28292,163,20354,16837,4.0,True
28293,119,9906,21887,1.0,False
28301,109,24597,8658,4.0,False
28303,258,15029,18020,4.0,False
28305,57,18192,11025,3.0,False
28307,70,24898,3981,4.0,False
28308,144,18086,21440,4.0,False
28310,120,16014,11025,1.0,False
28319,204,5264,14343,4.0,False
28322,243,28159,19378,3.0,False
28324,57,4497,12370,4.0,False
28329,40,27812,11025,1.0,False
28330,26,3645,5615,3.0,False
28341,223,25775,20047,4.0,False
28342,90,24095,14103,4.0,False
28346,9,26705,5460,4.0,False
28348,64,4089,18412,4.0,False
28355,134,22703,10732,4.0,False
28356,90,10025,2996,3.0,False
28357,61,25175,17323,4.0,False
28358,155,5746,9231,1.0,False
28362,186,27880,17581,4.0,False
28366,86,12733,2837,2.0,False
28374,106,11638,19200,3.0,False
28375,95,16800,10629,1.0,False
28378,134,15522,6583,4.0,False
28379,185,12793,9628,4.0,False
28380,156,12520,953,4.0,False
28385,21,8445,11025,4.0,True
28386,228,16699,12877,4.0,False
28390,134,24069,20967,4.0,False
28395,140,24873,7891,4.0,False
28401,25,21618,11025,3.0,False
28406,109,12936,8268,4.0,False
28412,230,21555,16964,4.0,False
28413,239,4203,11025,3.0,False
28415,13,17903,11025,4.0,False
28418,128,21128,11025,3.0,False
28422,58,4677,18263,4.0,False
28424,235,25396,11521,2.0,False
28429,63,22232,10244,4.0,True
28432,163,20332,15801,4.0,True
28438,88,28036,8057,4.0,False
28450,176,16988,3717,3.0,False
28460,139,2922,11025,3.0,False
28461,124,14001,10120,4.0,False
28462,77,23402,17076,3.0,False
28468,41,19233,21058,4.0,False
28474,238,25102,10519,4.0,True
28477,241,28304,11025,2.0,False
28480,43,19281,18961,3.0,False
28487,56,25117,17316,4.0,False
28489,26,3007,4948,2.0,False
28490,64,19734,11025,4.0,False
28493,184,24963,14618,4.0,False
28494,214,16697,7985,4.0,False
28496,75,7720,6575,4.0,False
28498,171,4347,7148,1.0,False
28500,8,28741,16532,4.0,False
28506,197,26993,20833,2.0,False
28514,238,5083,6420,4.0,True
28515,210,24110,14117,4.0,False
28516,234,7154,1930,2.0,False
28518,40,10305,1441,4.0,False
28519,187,6866,15573,2.0,False
28523,231,19532,11684,3.0,False
28525,102,12343,11025,2.0,False
28526,81,157,11025,4.0,False
28536,65,28452,14826,3.0,False
28541,147,17934,16555,3.0,False
28542,52,5976,18484,4.0,False
28545,26,19624,880,4.0,False
28555,255,29308,11025,3.0,False
28558,79,7913,10854,2.0,False
28561,63,14901,10270,3.0,True
28565,37,4051,17473,1.0,False
28573,249,1579,11025,4.0,False
28574,18,2868,11025,2.0,False
28575,116,27161,1276,4.0,False
28577,28,28161,8221,4.0,True
28580,201,3283,19190,4.0,True
28582,17,3541,8766,4.0,False
28587,50,26601,11025,4.0,False
28591,235,27088,7933,1.0,False
28594,71,10437,20599,3.0,True
28597,223,24528,21343,4.0,False
28598,134,7148,15599,4.0,False
28600,252,4787,15681,1.0,False
28602,31,22020,13712,1.0,False
28603,202,23487,6674,4.0,False
28604,102,18215,11025,4.0,False
28605,23,3443,11025,4.0,False
28608,111,19567,9140,4.0,False
28609,180,28676,1183,4.0,False
28611,105,28427,11025,4.0,False
28616,163,20355,16838,4.0,True
28619,139,16134,11025,4.0,False
28623,111,6840,11025,4.0,False
28625,219,11522,5774,4.0,False
28629,166,16513,10873,2.0,False
28641,197,26995,11025,2.0,False
28648,61,9956,7671,3.0,False
28649,20,14941,16326,4.0,False
28651,259,3372,22013,4.0,False
28653,67,7329,4891,4.0,False
28654,118,14170,11025,3.0,False
28655,201,3306,19192,4.0,True
28657,1,1402,12755,3.0,False
28664,165,9655,14676,1.0,False
28669,235,6272,15501,2.0,False
28670,101,5518,11025,4.0,False
28673,81,26214,20359,4.0,False
28677,26,14907,10271,4.0,False
28680,66,547,11025,4.0,False
28683,63,24051,14754,4.0,True
28684,192,22736,11025,4.0,False
28687,90,24084,11025,4.0,False
28690,41,13789,8030,4.0,False
28691,178,16862,21905,4.0,False
28696,104,5922,8129,4.0,False
28697,37,19958,19638,4.0,False
28699,69,7578,15644,2.0,False
28704,220,25849,11025,4.0,False
28705,256,28558,11025,3.0,False
28707,177,21263,20149,3.0,False
28712,71,20707,15445,4.0,True
28713,120,9395,6925,2.0,False
28719,145,18040,11025,4.0,False
28720,151,18614,11025,4.0,False
28722,81,190,11025,4.0,False
28723,174,27623,11025,4.0,False
28727,3,15546,20188,4.0,False
28728,250,1291,5857,2.0,False
28730,139,11875,11025,4.0,False
28732,180,21510,14571,4.0,False
28745,225,6021,4186,4.0,False
28746,112,4886,12341,3.0,False
28751,104,15391,11224,4.0,False
28754,219,1909,2284,4.0,False
28755,83,14569,11007,3.0,False
28757,58,3074,15145,3.0,False
28759,108,1696,11025,4.0,False
28760,35,9717,20068,4.0,False
28770,222,25341,11025,3.0,False
28772,149,21932,3699,2.0,False
28774,257,23428,12816,4.0,True
28775,90,17801,11167,4.0,False
28778,162,23932,7408,2.0,False
28779,128,6256,19578,4.0,False
28780,58,16878,9044,4.0,False
28782,19,1396,15028,2.0,False
28784,87,9822,11025,4.0,False
28786,99,2772,1974,3.0,False
28788,10,2004,11025,3.0,False
28792,31,2270,19795,4.0,False
28794,87,9821,6162,3.0,False
28797,30,19748,7813,4.0,False
28798,221,980,5678,4.0,False
28804,224,24417,11025,1.0,False
28819,157,28628,13827,4.0,False
28820,101,8466,11025,4.0,False
28829,142,5094,6486,2.0,False
28830,178,26464,11025,4.0,False
28838,64,8886,11025,4.0,False
28847,210,24222,3684,4.0,False
28848,207,23733,10462,4.0,False
28850,94,27223,10560,4.0,False
28855,18,19971,5790,4.0,False
28860,187,17225,16493,4.0,False
28862,52,16804,7653,1.0,False
28867,10,1947,5994,4.0,False
28871,196,3425,11025,4.0,False
28876,186,26280,21805,3.0,False
28878,183,23048,5963,2.0,False
28879,217,22961,13392,4.0,False
28880,137,15945,1371,3.0,False
28881,89,1124,11025,3.0,False
28884,199,9545,7472,4.0,False
28886,238,4843,5914,4.0,True
28892,106,16963,8665,2.0,False
28895,177,21256,16939,4.0,False
28896,9,1781,9330,4.0,False
28897,189,14332,16289,1.0,False
28898,173,19632,21565,4.0,True
28903,191,22493,13567,3.0,False
28910,57,4505,14124,4.0,False
28914,145,18031,16574,4.0,False
28915,105,28429,11025,2.0,False
28917,150,18504,11387,2.0,False
28918,105,19652,19889,4.0,False
28919,77,26695,8696,3.0,False
28921,160,20187,11025,4.0,False
28922,241,16949,21992,2.0,False
28923,98,9451,15860,1.0,False
28924,134,5055,11025,4.0,False
28925,175,21036,2445,3.0,False
28926,53,28308,8576,2.0,False
28928,184,11432,19735,4.0,False
28929,11,2236,11025,4.0,False
28930,160,20088,16807,4.0,False
28939,21,17030,18617,4.0,True
28940,196,3430,11025,4.0,False
28949,125,23263,17926,4.0,False
28951,155,29725,22029,4.0,False
28952,87,9854,8209,4.0,False
28956,57,18178,11025,4.0,False
28964,86,25644,11025,3.0,False
28965,73,21965,20921,3.0,False
28980,154,9125,7117,1.0,False
28982,115,13194,9699,4.0,False
28986,123,14043,19311,4.0,False
28988,66,11818,11025,2.0,False
28999,24,12685,3668,2.0,False
29003,102,14242,16233,2.0,False
29004,157,22631,10177,1.0,False
29005,223,2362,20276,4.0,False
29006,241,8803,20688,3.0,False
29007,190,29195,20238,3.0,False
29010,131,24233,21381,4.0,False
29012,112,6323,4242,2.0,False
29016,67,14797,11025,4.0,False
29017,139,16131,5523,4.0,False
29020,160,20147,12060,4.0,False
29021,20,781,9059,3.0,False
29025,222,25334,4124,4.0,False
29027,88,2094,10049,2.0,False
29030,236,6951,4697,4.0,False
29031,119,28593,1397,4.0,False
29032,105,5711,1780,4.0,False
29033,206,28504,2086,4.0,False
29038,248,25678,17545,3.0,False
29042,44,2574,12680,4.0,False
29045,142,16415,11025,2.0,False
29046,108,16347,4997,2.0,False
29050,51,26160,19511,1.0,False
29054,61,2347,15115,4.0,False
29057,199,24722,11025,2.0,False
29059,134,15517,16371,4.0,False
29060,16,2806,11025,4.0,False
29065,200,14728,11025,1.0,False
29066,36,24539,4773,3.0,False
29068,86,11375,8279,4.0,False
29072,69,7577,15640,3.0,False
29077,179,26278,14461,4.0,False
29079,245,703,11025,1.0,False
29081,46,10433,11333,4.0,True
29084,137,15597,11025,2.0,False
29086,255,29252,9298,3.0,False
29087,124,14049,13308,4.0,False
29090,141,14446,11025,1.0,False
29097,196,7486,11025,4.0,False
29103,56,25089,21212,4.0,False
29108,182,10310,19390,4.0,False
29111,82,10703,19764,4.0,False
29115,219,937,11025,4.0,False
29118,101,8467,11025,4.0,False
29122,61,9963,20595,3.0,False
29124,16,2775,11265,4.0,False
29128,160,20183,11025,4.0,False
29135,149,13433,11025,4.0,False
29137,213,24492,8381,4.0,False
29138,87,25934,1152,2.0,False
29140,120,15953,7918,4.0,False
29143,90,10080,4324,3.0,False
29144,38,15588,3738,2.0,False
29151,226,12387,1294,4.0,False
29154,207,23756,6948,3.0,False
29159,26,24978,11025,4.0,False
29162,187,17230,7270,4.0,False
29172,144,9600,11025,2.0,False
29177,55,18926,20241,4.0,False
29180,132,5423,7910,4.0,False
29188,134,3685,18516,4.0,False
29193,117,13383,5376,4.0,False
29196,259,29570,17692,4.0,False
29197,159,24086,21768,3.0,False
29199,231,28259,20544,4.0,False
29201,253,8419,4403,4.0,False
29203,73,7768,19498,4.0,False
29204,113,15378,11025,4.0,False
29206,116,27155,11025,4.0,False
29211,257,25574,7289,4.0,True
29214,203,19735,11962,4.0,False
29215,75,8393,6573,4.0,False
29217,176,10647,18520,4.0,False
29223,185,3394,11025,4.0,False
29224,186,8990,5946,2.0,False
29226,90,10068,14653,3.0,False
29227,206,24352,17227,4.0,False
29231,92,987,18189,1.0,False
29233,105,18851,1408,4.0,False
29236,175,21050,1150,3.0,False
29238,42,3617,20112,4.0,False
29239,173,7184,15107,4.0,True
29252,75,8396,6573,4.0,False
29255,254,7243,4867,2.0,False
29259,213,24461,18586,4.0,False
29271,18,14393,7029,4.0,False
29275,160,20178,17318,4.0,False
29277,9,18961,5692,4.0,False
29281,144,28533,13673,3.0,False
29287,54,6461,934,4.0,False
29290,172,11227,8143,1.0,False
29298,193,485,11025,4.0,False
29305,107,4638,11025,4.0,False
29307,135,14873,13650,3.0,False
29308,32,19606,11025,4.0,False
29309,20,18871,16363,3.0,False
29310,36,22672,920,4.0,False
29311,124,13968,14244,4.0,False
29312,129,24860,9516,1.0,False
29313,235,4682,3404,2.0,False
29315,231,20267,12116,2.0,False
29319,139,4300,17470,2.0,False
29321,212,15034,11102,4.0,False
29324,169,26374,11025,4.0,False
29325,119,15483,9656,2.0,False
29327,221,978,17154,4.0,False
29329,143,23602,17162,4.0,False
29331,9,1780,9331,4.0,False
29333,178,27676,11025,4.0,False
29335,78,16063,11025,4.0,False
29344,31,5134,4610,3.0,False
29350,74,4694,3406,3.0,False
29354,150,8008,11375,3.0,False
29357,243,15390,13791,2.0,False
29360,88,17763,17342,3.0,False
29365,133,3199,13921,4.0,False
29368,130,11755,19148,4.0,False
29369,82,11416,17417,1.0,False
29373,207,23753,11025,3.0,False
29376,16,2811,10028,4.0,False
29382,224,16543,9125,3.0,False
29385,173,14993,16327,4.0,True
29392,250,25911,20296,2.0,False
29396,39,3040,10927,4.0,False
29397,67,7400,11025,4.0,False
29398,243,28551,20932,3.0,False
29407,45,17209,20854,2.0,False
29409,205,15415,10673,4.0,False
29411,25,22260,11025,3.0,False
29415,214,3244,15207,4.0,False
29417,125,16657,11025,1.0,False
29418,86,2470,8505,2.0,False
29419,164,20440,19657,3.0,False
29420,238,8586,6403,4.0,True
29425,9,5394,19525,4.0,False
29427,30,25980,4267,2.0,False
29429,35,238,1697,4.0,False
29430,136,9421,7260,4.0,False
29434,77,20272,12001,3.0,False
29437,211,22170,11025,2.0,False
29438,120,13797,7074,4.0,False
29439,13,7478,18242,1.0,False
29443,245,25894,11025,4.0,False
29450,190,19108,9584,4.0,False
29453,212,4337,3197,4.0,False
29456,115,13173,16172,4.0,False
29457,73,29361,21081,3.0,False
29470,157,3222,12892,4.0,False
29476,226,23522,1519,4.0,False
29477,222,8615,21409,3.0,False
29479,81,27793,20210,4.0,False
29480,250,19637,2423,2.0,False
29482,9,26704,1966,4.0,False
29483,96,25479,15956,2.0,False
29484,81,3739,7303,4.0,False
29486,65,1941,8724,4.0,False
29488,130,18383,12568,2.0,False
29489,256,28270,21216,3.0,False
29493,177,21178,4119,4.0,False
29495,238,2969,11025,4.0,True
29502,65,8199,10181,4.0,False
29507,148,25284,11025,4.0,False
29508,217,10240,13879,4.0,False
29509,177,21217,11025,4.0,False
29515,17,2994,18327,4.0,False
29518,251,14636,6995,4.0,False
29521,157,9474,939,4.0,False
29523,128,9424,11025,1.0,False
29524,192,12042,13321,4.0,False
29525,140,8940,8831,3.0,False
29537,190,10574,5354,4.0,False
29539,21,26576,10422,4.0,True
29543,119,13495,21185,3.0,False
29545,86,2130,11735,1.0,False
29546,136,15830,21136,4.0,False
29548,51,7515,15633,2.0,False
29549,132,15283,8074,1.0,False
29550,155,5861,12931,3.0,False
29552,218,28361,11025,4.0,False
29553,256,8677,11025,4.0,False
29554,133,25841,13920,2.0,False
29556,13,7477,18242,1.0,False
29576,28,9622,11303,1.0,True
29577,110,12879,11025,4.0,False
29586,216,11584,12652,3.0,False
29587,110,10110,1189,3.0,False
29588,179,10879,1249,2.0,False
29590,125,14323,14012,4.0,False
29594,63,22035,11025,4.0,True
29597,249,23859,18175,4.0,False
